Conditionnement;Trafic;Sens;Port;Opérateur;Unité;Sous_Catégorie;Mois;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;33137;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;27968;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;8264;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;22946;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;39146;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;20657;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;23177;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;31135;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;27405;;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;23656;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;15586;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;9987;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;13877;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;12791;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;6686;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;28803;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;29699;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;5695;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;21986;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;31439;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;28709;;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;27678;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;23263;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;13266;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;25391;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;41642;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;22913;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;8685;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;20047;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;27504;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;21986;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;25239;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;24488;;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;41574;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;19653;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;25023;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;19427;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;46235;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;11471;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;19938;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;32401;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;35512;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;16373;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;7327;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;30228;;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;23116;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;24918;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;34232;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;;35026;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;37608;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;21013;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;35416;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;32463;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;34653;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;41359;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;22884;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;;24069;;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;;29880;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;41171;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;35984;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;;;39369;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;30075;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;34736;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;32978;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;;24689;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;;24334;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;;21466;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;;15493;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;;;20692;;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;;;23244;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;;42672;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;;13545;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;;;;24624;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;;41485;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;;25516;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;;9084;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;;;14014;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;;;19955;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;;;10838;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;;;34678;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;;;;23074;;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;;;;11472;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;;;10929;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;;;30503;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;;;;;4809;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;;;39586;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;;;11544;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;;;15282;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;;;;13947;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;;;;16866;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;;;;15729;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;;;;17171;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;;;;;17890;;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;;;;;24477;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;;;;23875;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;;;;13096;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;;;;12315;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;;;;8807;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;;;;15600;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;;;;;15277;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;;;;;5780;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;;;;;10919;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;;;;;10047;;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;;;;;10064;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;;;;;21389;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;;;;;23927;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;;;;;28741;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;;;;;24061;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;;;;;;16511;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;;;;;;11216;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;;;;;;35274;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;;;;;;12060;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;;;;;;;23290;;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;;;;;;;29938;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;;;;;;37126;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;;;;;;22929;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;;;;;;;;5178;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;;;;;;12974;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;;;;;;20779;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;;;;;;20602;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;;;;;;;;;;19102;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;;;;;;;;;;20917;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;;;;;;;;;;12243;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;;;;;;;;;;;14061;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;;;;;;;;;;;;19599;
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;;;;;;;;;;35107
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;;;;;;;;;;12241
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;;;;;;;;;;31555
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;;;;;;;;;;17740
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;;;;;;;;;;28535
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;;;;;;;;;;32079
Vrac Liquides;Gasoil;Cabotage-Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;;;;;;;;;;28535
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;6999;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;10000;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;4835;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;6035;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;17883;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;14970;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;9256;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;9204;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;11281;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;36676;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;32981;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;20997;;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;15204;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;10022;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;11996;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;16098;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;6595;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;8393;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;9067;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;13021;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;7457;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;3499;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;21957;;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;6681;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;9442;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;8550;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;10246;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;3695;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;8186;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;30629;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;6996;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;61958;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;décembre;;;;;14898;;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;30216;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;3950;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;3996;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;6862;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;38159;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;3462;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;2571;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;9205;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;novembre;;;;;;5700;;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;16906;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;13765;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;29438;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;10489;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;11390;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;13418;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;16755;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;août;;;;;;;5586;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;septembre;;;;;;;18873;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;octobre;;;;;;;11223;;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;janvier;;;;;;;;15337;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;février;;;;;;;;5250;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mars;;;;;;;;10745;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;avril;;;;;;;;11625;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;mai;;;;;;;;11502;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juin;;;;;;;;8786;;;;;;;;;
Vrac Liquides;Gasoil;Import;Agadir;Marsa Maroc;Tonne;Hydrocarbures;juillet;;;;;;;;5596;;;;;;;;;
